Airconditioner__	TurnOn__	enciende AIRCONDITIONER.SLOT.AV_ALIAS
Airconditioner__	TurnOn__	activa AIRCONDITIONER.SLOT.AV_ALIAS
Airconditioner__	TurnOn__	AIRCONDITIONER.SLOT.AV_ALIAS en encendido
Airconditioner__	TurnOn__	AIRCONDITIONER.SLOT.AV_ALIAS activado
Airconditioner__	TurnOn__	pon AIRCONDITIONER.SLOT.AV_ALIAS en encendido
Airconditioner__	TurnOn__	pon AIRCONDITIONER.SLOT.AV_ALIAS activado
Airconditioner__	TurnOff__	apaga AIRCONDITIONER.SLOT.AV_ALIAS
Airconditioner__	TurnOff__	desactiva AIRCONDITIONER.SLOT.AV_ALIAS
Airconditioner__	TurnOff__	AIRCONDITIONER.SLOT.AV_ALIAS en apagado
Airconditioner__	TurnOff__	AIRCONDITIONER.SLOT.AV_ALIAS desactivado
Airconditioner__	TurnOff__	pon AIRCONDITIONER.SLOT.AV_ALIAS en apagado
Airconditioner__	TurnOff__	pon AIRCONDITIONER.SLOT.AV_ALIAS desactivado
Airconditioner__	ChangeTemperature__	cambia la temperatura en mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura de mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura del termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura en el termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima en mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima de mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima del termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima en el termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura mínima en mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura mínima de mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura mínima del termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura mínima en el termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima y mínima en mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima y mínima de mi termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima y mínima del termostato
Airconditioner__	ChangeTemperature__	cambia la temperatura máxima y mínima en el termostato
Airconditioner__	ChangeTemperature__	pon temperatura diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon temperatura diferente en el termostato
Airconditioner__	ChangeTemperature__	pon temperatura máxima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon temperatura máxima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon temperatura mínima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon temperatura mínima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon temperatura máxima y mínima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon temperatura máxima y mínima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura máxima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura máxima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura mínima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura mínima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura máxima y mínima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de temperatura máxima y mínima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura máxima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura máxima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura mínima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura mínima diferente en el termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura máxima y mínima diferente en mi termostato
Airconditioner__	ChangeTemperature__	pon un valor de la temperatura máxima y mínima diferente en el termostato
Airconditioner__	SetTemperatureToValue__	adecua la temperatura en mi termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	adecua la temperatura de mi termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	adecua la temperatura del termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	adecua la temperatura en el termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	adecua la temperatura a AIRCONDITIONER.SLOT.VALUE en mi termostato
Airconditioner__	SetTemperatureToValue__	adecua la temperatura a AIRCONDITIONER.SLOT.VALUE de mi termostato
Airconditioner__	SetTemperatureToValue__	adecua la temperatura a AIRCONDITIONER.SLOT.VALUE del termostato
Airconditioner__	SetTemperatureToValue__	adecua la temperatura a AIRCONDITIONER.SLOT.VALUE en el termostato
Airconditioner__	SetTemperatureToValue__	adecua mi termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	adecua el termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	pon la temperatura en mi termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	pon la temperatura de mi termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	pon la temperatura del termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	pon la temperatura en el termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	pon la temperatura a AIRCONDITIONER.SLOT.VALUE en mi termostato
Airconditioner__	SetTemperatureToValue__	pon la temperatura a AIRCONDITIONER.SLOT.VALUE de mi termostato
Airconditioner__	SetTemperatureToValue__	pon la temperatura a AIRCONDITIONER.SLOT.VALUE del termostato
Airconditioner__	SetTemperatureToValue__	pon la temperatura a AIRCONDITIONER.SLOT.VALUE en el termostato
Airconditioner__	SetTemperatureToValue__	pon mi termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	pon el termostato a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValue__	temperatura diferente del termostato
Airconditioner__	SetTemperatureToValue__	temperatura diferente de mi termostato
Airconditioner__	SetTemperatureToValue__	temperatura diferente de el termostato
Airconditioner__	SetTemperatureToValue__	temperatura diferente en mi termostato
Airconditioner__	SetTemperatureToValue__	temperatura diferente en el termostato
Airconditioner__	SetTemperatureToValueOnDevice__	adecua mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValueOnDevice__	adecua la temperatura en mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValueOnDevice__	adecua la temperatura de mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValueOnDevice__	adecua la temperatura a AIRCONDITIONER.SLOT.VALUE en mi AIRCONDITIONER.SLOT.DEVICE_NAME termostato
Airconditioner__	SetTemperatureToValueOnDevice__	pon mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValueOnDevice__	pon la temperatura en mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValueOnDevice__	pon la temperatura de mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME a AIRCONDITIONER.SLOT.VALUE
Airconditioner__	SetTemperatureToValueOnDevice__	pon la temperatura a AIRCONDITIONER.SLOT.VALUE en mi AIRCONDITIONER.SLOT.DEVICE_NAME termostato
Airconditioner__	SetTemperatureBetweenValues__	adecua la temperatura entre 23 grados y 29 grados en mi termostato
Airconditioner__	SetTemperatureBetweenValues__	adecua la temperatura baja a 23 grados en mi termostato , y la temperatura alta a 29 grados
Airconditioner__	SetTemperatureBetweenValues__	pon la temperatura entre 23 grados y 29 grados en mi termostato
Airconditioner__	SetTemperatureBetweenValues__	pon la temperatura baja a 23 grados en mi termostato , y la temperatura alta a 29 grados
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura en mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura en el termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura mínima y máxima en mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura mínima y máxima en el termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura mínima y máxima de mi termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura mínima y máxima de el termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	SetTemperatureOnDevice__	cambia la temperatura mínima y máxima del termostato AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	GetHumidity__	verifica humedad
Airconditioner__	GetHumidity__	verifica la humedad
Airconditioner__	GetHumidity__	verifica el nivel de humedad
Airconditioner__	GetHumidity__	verifica el nivel de la humedad
Airconditioner__	GetHumidity__	muestra humedad
Airconditioner__	GetHumidity__	muestra la humedad
Airconditioner__	GetHumidity__	muestra el nivel de humedad
Airconditioner__	GetHumidity__	muestra el nivel de la humedad
Airconditioner__	GetHumidity__	muéstrame humedad
Airconditioner__	GetHumidity__	muéstrame la humedad
Airconditioner__	GetHumidity__	muéstrame el nivel de humedad
Airconditioner__	GetHumidity__	muéstrame el nivel de la humedad
Airconditioner__	GetHumidity__	verifícame humedad
Airconditioner__	GetHumidity__	verifícame la humedad
Airconditioner__	GetHumidity__	verifícame el nivel de humedad
Airconditioner__	GetHumidity__	verifícame el nivel de la humedad
Airconditioner__	GetTemperatureFromDevice__	verifica qué dice el sensor de la temperatura AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	GetTemperatureFromDevice__	verifica qué hay en el sensor de la temperatura AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	GetTemperatureFromDevice__	verifica qué muestra el sensor de la temperatura AIRCONDITIONER.SLOT.DEVICE_NAME
Airconditioner__	GetTemperatureFromDevice__	verifica la temperatura del sensor de temperatura AIRCONDITIONER.SLOT.DEVICE_NAME en el cuarto
Airconditioner__	GetTemperatureFromDevice__	qué dice el sensor de temperatura del interior AIRCONDITIONER.SLOT.DEVICE_NAME ?
Airconditioner__	GetTemperatureFromDevice__	qué muestra el sensor de temperatura del interior AIRCONDITIONER.SLOT.DEVICE_NAME ?
Airconditioner__	GetTemperatureFromDevice__	qué hay en el sensor de temperatura del interior AIRCONDITIONER.SLOT.DEVICE_NAME ?
Airconditioner__	GetTemperature__	qué temperatura tengo aquí según mi AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	qué temperatura tenemos aquí según mi AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	qué temperatura hay aquí según mi AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	qué temperatura muestra mi AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	qué temperatura muestra el AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	cuál es la temperatura aquí según mi AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	cuál es la temperatura aquí según el AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	cuál es la temperatura que muestra el AIRCONDITIONER.SLOT.AV_ALIAS ?
Airconditioner__	GetTemperature__	cuál es la temperatura que muestra mi AIRCONDITIONER.SLOT.AV_ALIAS ?
