Facebook__	OpenFacebook__	open facebook
Facebook__	OpenFacebook__	open facebook application
Facebook__	OpenFacebook__	open facebook app
Facebook__	OpenFacebook__	open my facebook
Facebook__	OpenFacebook__	open my facebook application
Facebook__	OpenFacebook__	open my facebook app
Facebook__	OpenFacebook__	lunch facebook
Facebook__	OpenFacebook__	lunch facebook application
Facebook__	OpenFacebook__	lunch facebook app
Facebook__	OpenFacebook__	lunch my facebook
Facebook__	OpenFacebook__	lunch my facebook application
Facebook__	OpenFacebook__	lunch my facebook app
Facebook__	OpenFacebook__	post something on facebook
Facebook__	OpenFacebook__	create a new facebook post
Facebook__	OpenFacebook__	update my facebook status
Facebook__	OpenFacebook__	create a new post on facebook
Facebook__	PostStatus__	write a status FACEBOOK.SLOT.STATUS on facebook
Facebook__	PostStatus__	post a status FACEBOOK.SLOT.STATUS on facebook
Facebook__	PostStatus__	write on facebook FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	write on facebook saying FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	write on facebook that FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	post on facebook FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	post on facebook saying FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	post on facebook that FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	update my facebook status saying FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	update my facebook wall saying FACEBOOK.SLOT.STATUS
Facebook__	PostStatus__	create a new post that says FACEBOOK.SLOT.STATUS on facebook
Facebook__	PostStatus__	create a new post containing FACEBOOK.SLOT.STATUS on facebook
Facebook__	PostPicture__	post a picture on facebook
Facebook__	PostPicture__	post a picture on my facebook
Facebook__	PostPicture__	post a picture to facebook
Facebook__	PostPicture__	post a picture to my facebook
Facebook__	PostPicture__	upload a picture on facebook
Facebook__	PostPicture__	upload a picture on my facebook
Facebook__	PostPicture__	upload a picture to facebook
Facebook__	PostPicture__	upload a picture to my facebook
Facebook__	PostPicture__	add a picture on facebook
Facebook__	PostPicture__	add a picture on my facebook
Facebook__	PostPicture__	add a picture to facebook
Facebook__	PostPicture__	add a picture to my facebook
Facebook__	PostPicture__	put a picture on facebook
Facebook__	PostPicture__	put a picture on my facebook
Facebook__	PostPicture__	put a picture to facebook
Facebook__	PostPicture__	put a picture to my facebook
Facebook__	PostPictureWithCaption__	post a picture with caption FACEBOOK.SLOT.CAPTION on facebook
Facebook__	PostPictureWithCaption__	post a picture on facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithCaption__	send a picture with caption FACEBOOK.SLOT.CAPTION on facebook
Facebook__	PostPictureWithCaption__	send a picture on facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithCaption__	upload a picture on facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithCaption__	upload a picture with caption FACEBOOK.SLOT.CAPTION on facebook
Facebook__	PostPictureWithUrl__	post FACEBOOK.SLOT.PICTURE_URL on facebook
Facebook__	PostPictureWithUrl__	send FACEBOOK.SLOT.PICTURE_URL on facebook
Facebook__	PostPictureWithUrl__	upload FACEBOOK.SLOT.PICTURE_URL to facebook
Facebook__	PostPictureWithUrl__	upload to facebook FACEBOOK.SLOT.PICTURE_URL
Facebook__	PostPictureWithUrlAndWithCaption__	post FACEBOOK.SLOT.PICTURE_URL on facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithUrlAndWithCaption__	post FACEBOOK.SLOT.PICTURE_URL on my facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithUrlAndWithCaption__	put FACEBOOK.SLOT.PICTURE_URL on facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithUrlAndWithCaption__	put FACEBOOK.SLOT.PICTURE_URL on my facebook with caption FACEBOOK.SLOT.CAPTION
Facebook__	PostPictureWithUrlAndWithCaption__	caption FACEBOOK.SLOT.PICTURE_URL as FACEBOOK.SLOT.CAPTION and post it on facebook
Facebook__	PostPictureWithUrlAndWithCaption__	caption FACEBOOK.SLOT.PICTURE_URL as FACEBOOK.SLOT.CAPTION and upload it on facebook
Facebook__	ShowAlbumWithName__	show photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	show photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	show photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	show photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	show my photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	show my photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	show my photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	show my photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	display photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	display photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	display photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	display photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	display my photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	display my photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	display my photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	display my photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	find photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	find photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	find photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	find photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	find my photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	find my photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	find my photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	find my photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	search for photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	search for photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	search for photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	search for photos in the album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	search for my photos in my album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	search for my photos in my album FACEBOOK.SLOT.ALBUM on facebook
Facebook__	ShowAlbumWithName__	search for my photos in the album FACEBOOK.SLOT.ALBUM
Facebook__	ShowAlbumWithName__	search for my photos in the album FACEBOOK.SLOT.ALBUM on facebook
