Youtube__	OpenYT__	open yt
Youtube__	OpenYT__	open youtube
Youtube__	OpenYT__	launch yt
Youtube__	OpenYT__	launch youtube
Youtube__	OpenYT__	go to yt
Youtube__	OpenYT__	go to youtube
Youtube__	FindQuery__	play YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	play YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	play a video matching YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	play a video with YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	play YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	play YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	play YOUTUBE.SLOT.QUERY videos on youtube
Youtube__	FindQuery__	play youtube video YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	play youtube video with YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	find YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	find YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	find a video matching YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	find a video with YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	find YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	find YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	find YOUTUBE.SLOT.QUERY videos on youtube
Youtube__	FindQuery__	find youtube video YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	find youtube video with YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	search for YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	search for YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	search for a video matching YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	search for a video with YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	search for YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	search for YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	search for YOUTUBE.SLOT.QUERY videos on youtube
Youtube__	FindQuery__	search for youtube video YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	search for youtube video with YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	look for YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	look for YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	look for a video matching YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	look for a video with YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	look for YOUTUBE.SLOT.QUERY on youtube
Youtube__	FindQuery__	look for YOUTUBE.SLOT.QUERY video on youtube
Youtube__	FindQuery__	look for YOUTUBE.SLOT.QUERY videos on youtube
Youtube__	FindQuery__	look for youtube video YOUTUBE.SLOT.QUERY
Youtube__	FindQuery__	look for youtube video with YOUTUBE.SLOT.QUERY
Youtube__	ShowChannelWithName__	show youtube channel YOUTUBE.SLOT.CHANNEL_ID
Youtube__	ShowChannelWithName__	show youtube videos in YOUTUBE.SLOT.CHANNEL_ID
Youtube__	ShowChannelWithName__	show youtube videos on YOUTUBE.SLOT.CHANNEL_ID
Youtube__	ShowChannelWithName__	show channel YOUTUBE.SLOT.CHANNEL_ID on youtube
Youtube__	ShowChannelWithName__	play youtube channel YOUTUBE.SLOT.CHANNEL_ID
Youtube__	ShowChannelWithName__	play youtube videos in YOUTUBE.SLOT.CHANNEL_ID
Youtube__	ShowChannelWithName__	play youtube videos on YOUTUBE.SLOT.CHANNEL_ID
