Speaker__	TurnOnOrOff__	pomóż mi i SPEAKER.SLOT.POWER głośnik
Speaker__	TurnOnOrOff__	pomóż mi i SPEAKER.SLOT.POWER mój głośnik
Speaker__	TurnOnOrOff__	zrób coś dla mnie i SPEAKER.SLOT.POWER głośnik
Speaker__	TurnOnOrOff__	zrób coś dla mnie i SPEAKER.SLOT.POWER mój głośnik
Speaker__	TurnOnOrOff__	bądź tak miły i SPEAKER.SLOT.POWER głośnik
Speaker__	TurnOnOrOff__	bądź tak miły i SPEAKER.SLOT.POWER mój głośnik
Speaker__	TurnOnOrOff__	SPEAKER.SLOT.POWER głośnik
Speaker__	TurnOnOrOff__	SPEAKER.SLOT.POWER głośnik dla mnie
Speaker__	TurnOnOrOff__	SPEAKER.SLOT.POWER głośnik za mnie
Speaker__	TurnOnOrOff__	SPEAKER.SLOT.POWER mój głośnik
Speaker__	TurnOnOrOff__	SPEAKER.SLOT.POWER mój głośnik dla mnie
Speaker__	TurnOnOrOff__	SPEAKER.SLOT.POWER mój głośnik za mnie
Speaker__	IncreaseVolume__	zwiększ głośność głośnika
Speaker__	IncreaseVolume__	zwiększ głośność mojego głośnika
Speaker__	IncreaseVolume__	zwiększ trochę głośność głośnika
Speaker__	IncreaseVolume__	zwiększ trochę głośność mojego głośnika
Speaker__	IncreaseVolume__	zwiększ odrobinę głośność głośnika
Speaker__	IncreaseVolume__	zwiększ odrobinę głośność mojego głośnika
Speaker__	IncreaseVolume__	zrób głośniej głośnik
Speaker__	IncreaseVolume__	zrób głośniej mój głośnik
Speaker__	IncreaseVolume__	zrób trochę głośniej głośnik
Speaker__	IncreaseVolume__	zrób trochę głośniej mój głośnik
Speaker__	IncreaseVolume__	zrób odrobinę głośniej głośnik
Speaker__	IncreaseVolume__	zrób odrobinę głośniej mój głośnik
Speaker__	IncreaseVolume__	zgłośnij głośnik
Speaker__	IncreaseVolume__	zgłośnij mój głośnik
Speaker__	IncreaseVolume__	zgłośnij trochę głośnik
Speaker__	IncreaseVolume__	zgłośnij trochę mój głośnik
Speaker__	IncreaseVolume__	zgłośnij odrobinę głośnik
Speaker__	IncreaseVolume__	zgłośnij odrobinę mój głośnik
Speaker__	IncreaseVolumeByPercent__	zwiększ głośność głośnika o SPEAKER.SLOT.PERCENT
Speaker__	IncreaseVolumeByPercent__	zwiększ głośność głośnika o SPEAKER.SLOT.PERCENT procent
Speaker__	IncreaseVolumeByPercent__	zwiększ głośność mojego głośnika o SPEAKER.SLOT.PERCENT
Speaker__	IncreaseVolumeByPercent__	zwiększ głośność mojego głośnika o SPEAKER.SLOT.PERCENT procent
Speaker__	IncreaseVolumeByPercent__	zrób głośniej głośnik o SPEAKER.SLOT.PERCENT
Speaker__	IncreaseVolumeByPercent__	zrób głośniej głośnik o SPEAKER.SLOT.PERCENT procent
Speaker__	IncreaseVolumeByPercent__	zrób głośniej mój głośnik o SPEAKER.SLOT.PERCENT
Speaker__	IncreaseVolumeByPercent__	zrób głośniej mój głośnik o SPEAKER.SLOT.PERCENT procent
Speaker__	IncreaseVolumeByPercent__	zgłośnij głośnik o SPEAKER.SLOT.PERCENT
Speaker__	IncreaseVolumeByPercent__	zgłośnij głośnik o SPEAKER.SLOT.PERCENT procent
Speaker__	IncreaseVolumeByPercent__	zgłośnij mój głośnik o SPEAKER.SLOT.PERCENT
Speaker__	IncreaseVolumeByPercent__	zgłośnij mój głośnik o SPEAKER.SLOT.PERCENT procent
Speaker__	DecreaseVolume__	zmniejsz głośność głośnika
