Facebook__	OpenFacebook__	otwórz facebook
Facebook__	OpenFacebook__	otwórz facebooka
Facebook__	OpenFacebook__	otwórz fejsa
Facebook__	OpenFacebook__	uruchom facebook
Facebook__	OpenFacebook__	uruchom facebooka
Facebook__	OpenFacebook__	uruchom fejsa
Facebook__	OpenFacebook__	wyślij coś na facebooka
Facebook__	OpenFacebook__	wyślij coś na fejsie
Facebook__	OpenFacebook__	uploaduj coś na facebooka
Facebook__	OpenFacebook__	uploaduj coś na fejsie
Facebook__	OpenFacebook__	dodaj coś na facebooka
Facebook__	OpenFacebook__	dodaj coś na fejsie
Facebook__	OpenFacebook__	umieść coś na facebooka
Facebook__	OpenFacebook__	umieść coś na fejsie
Facebook__	OpenFacebook__	napisz coś na facebooka
Facebook__	OpenFacebook__	napisz coś na fejsie
Facebook__	OpenFacebook__	stwórz nowy post na facebooka
Facebook__	OpenFacebook__	stwórz nowy post na facebook
Facebook__	OpenFacebook__	stwórz nowy post na fejsa
Facebook__	OpenFacebook__	zaktualizuj status na facebooku
Facebook__	OpenFacebook__	zaktualizuj status na fejsie
Facebook__	OpenFacebook__	zaktualizuj mój status na facebooku
Facebook__	OpenFacebook__	zaktualizuj mój status na fejsie
Facebook__	PostStatus__	napisz {STATUS:to jeden z tych uczonych po} na facebooku
Facebook__	PostStatus__	napisz {STATUS:co za język taki nowoczesn !} na fejsie
Facebook__	PostStatus__	napisz status {STATUS:wstyd mi za wpisy powyzej} na facebooku
Facebook__	PostStatus__	napisz status {STATUS:za 4 lata z większością} na fejsie
Facebook__	PostStatus__	umieść {STATUS:proszę być z nam !} na facebooku
Facebook__	PostStatus__	umieść {STATUS:haha potem powtórka} na fejsie
Facebook__	PostStatus__	umieść status {STATUS:co to za ściema} na facebooku
Facebook__	PostStatus__	umieść status {STATUS:qń jest gniady naturalni ?} na fejsie
Facebook__	PostStatus__	stwórz {STATUS:premier kopacz : do końca lipca} na facebooku
Facebook__	PostStatus__	stwórz {STATUS:dobrze zagłosuję na listę nr1} na fejsie
Facebook__	PostStatus__	stwórz status {STATUS:a alimenty zapłacil ?} na facebooku
Facebook__	PostStatus__	stwórz status {STATUS:o troszkę przytyli} na fejsie
Facebook__	PostStatus__	dodaj {STATUS:jeszcze lewick !} na facebooku
Facebook__	PostStatus__	dodaj {STATUS:ale po tez tak zrobilo} na fejsie
Facebook__	PostStatus__	dodaj status {STATUS:pytanie kto po pe ?} na facebooku
Facebook__	PostStatus__	dodaj status {STATUS:2 melony w błoto co za interes !} na fejsie
Facebook__	PostStatus__	napisz na facebooku {STATUS:gdzieś zniknęło wygaszać}
Facebook__	PostStatus__	napisz na facebooku o tym że {STATUS:spoko nakrecimy}
Facebook__	PostStatus__	napisz na fejsie {STATUS:czytajcie}
Facebook__	PostStatus__	napisz na fejsie o tym że {STATUS:rozwinie pa ?}
Facebook__	PostStatus__	napisz status na facebooku {STATUS:a na koks ile kasy idzi ?}
Facebook__	PostStatus__	napisz status na facebooku o tym że {STATUS:zależy gdzie się oko przystawi}
Facebook__	PostStatus__	napisz status na fejsie {STATUS:tak lepszy bo z gliwic}
Facebook__	PostStatus__	napisz status na fejsie o tym że {STATUS:znow ? co dopiero robiliście}
Facebook__	PostStatus__	umieść na facebooku {STATUS:petru słyszy głosy}
Facebook__	PostStatus__	umieść na facebooku o tym że {STATUS:do 2015 również}
Facebook__	PostStatus__	umieść na fejsie {STATUS:dziękujemy kopaczce i kopaczom}
Facebook__	PostStatus__	umieść na fejsie o tym że {STATUS:jaka tvpinf ? to juz tvpetru}
Facebook__	PostStatus__	umieść status na facebooku {STATUS:popieram wyszczekany przywódca}
Facebook__	PostStatus__	umieść status na facebooku o tym że {STATUS:bawta si !}
Facebook__	PostStatus__	umieść status na fejsie {STATUS:polac ! w tym kraj !}
Facebook__	PostStatus__	umieść status na fejsie o tym że {STATUS:kt ?m ?absolutnie nie :p}
Facebook__	PostStatus__	stwórz na facebooku {STATUS:popieram}
Facebook__	PostStatus__	stwórz na facebooku o tym że {STATUS:historia z panem trąbą cudna}
Facebook__	PostStatus__	stwórz na fejsie {STATUS:rozdając cukierk ? :v}
Facebook__	PostStatus__	stwórz na fejsie o tym że {STATUS:jejznowu ty z małej litery}
Facebook__	PostStatus__	stwórz status na facebooku {STATUS:do tego zmierzamy milowymi krokami}
Facebook__	PostStatus__	stwórz status na facebooku o tym że {STATUS:i co cie bol ?}
Facebook__	PostStatus__	stwórz status na fejsie {STATUS:o was mów !}
Facebook__	PostStatus__	stwórz status na fejsie o tym że {STATUS:2 grozi trwałym uszkodzeniem słuchu}
Facebook__	PostStatus__	dodaj na facebooku {STATUS:mam tak ogromną nadzieję}
Facebook__	PostStatus__	dodaj na facebooku o tym że {STATUS:dobra decyzj !}
Facebook__	PostStatus__	dodaj na fejsie {STATUS:no to się zaczło oporniki w klapy}
Facebook__	PostStatus__	dodaj na fejsie o tym że {STATUS:wesołych świąt}
Facebook__	PostStatus__	dodaj status na facebooku {STATUS:raczej nie}
Facebook__	PostStatus__	dodaj status na facebooku o tym że {STATUS:po + pis = popis obłudy i cynizmu}
Facebook__	PostStatus__	dodaj status na fejsie {STATUS:mam taką nadzieję}
Facebook__	PostStatus__	dodaj status na fejsie o tym że {STATUS:do rana jeszcze daleko}
Facebook__	PostStatus__	zaktualizuj facebooka o {STATUS:bzdury kłamiecie znowu}
Facebook__	PostStatus__	zaktualizuj facebooka o status {STATUS:dzięk !}
Facebook__	PostStatus__	zaktualizuj facebooka o status mówiący {STATUS:oczywiście broni a nie brani}
Facebook__	PostStatus__	zaktualizuj fejsa o {STATUS:nie ma jak wajcha}
Facebook__	PostStatus__	zaktualizuj fejsa o status {STATUS:oczywista oczywistość}
Facebook__	PostStatus__	zaktualizuj fejsa o status mówiący {STATUS:ale nie dzis}
Facebook__	PostStatus__	zaktualizuj mojego facebooka o {STATUS:droga wolna}
Facebook__	PostStatus__	zaktualizuj mojego facebooka o status {STATUS:o u lisa w koncu cos nowego}
Facebook__	PostStatus__	zaktualizuj mojego facebooka o status mówiący {STATUS:a kim był jej dziaduni ?}
Facebook__	PostStatus__	zaktualizuj mojego fejsa o {STATUS:nie dość kretynizmu w mediac ?}
Facebook__	PostStatus__	zaktualizuj mojego fejsa o status {STATUS:tylko tyl ?}
Facebook__	PostStatus__	zaktualizuj mojego fejsa o status mówiący {STATUS:lub na odwrót}
Facebook__	PostStatus__	updateuj facebooka o {STATUS:przeciętna 50 lat}
Facebook__	PostStatus__	updateuj facebooka o status {STATUS:koń jaki jest każdy widzi}
Facebook__	PostStatus__	updateuj facebooka o status mówiący {STATUS:na kolejną manife też przyjd !}
Facebook__	PostStatus__	updateuj fejsa o {STATUS:stawiam na pana kryze}
Facebook__	PostStatus__	updateuj fejsa o status {STATUS:a widział pan inną dotychczas ?}
Facebook__	PostStatus__	updateuj fejsa o status mówiący {STATUS:pełowska swołoc !}
Facebook__	PostStatus__	updateuj mojego facebooka o {STATUS:pozostaje tylko}
Facebook__	PostStatus__	updateuj mojego facebooka o status {STATUS:hipokrytka}
Facebook__	PostStatus__	updateuj mojego facebooka o status mówiący {STATUS:po prostu najbardziej nowoczesna !}
Facebook__	PostStatus__	updateuj mojego fejsa o {STATUS:btw ciekawa analiza}
Facebook__	PostStatus__	updateuj mojego fejsa o status {STATUS:wszystkie ryśki to fajne chlopak !}
Facebook__	PostStatus__	updateuj mojego fejsa o status mówiący {STATUS:niezdrowy optymizm}
