Contacts__	OpenContacts__	show my contacts 	 o o o
Contacts__	OpenContacts__	display my contacts 	 o o o
Contacts__	OpenContacts__	open my contacts 	 o o o
Contacts__	OpenMyContact__	show my contact's info 	 o o o o
Contacts__	OpenMyContact__	display my contact's info 	 o o o o
Contacts__	OpenMyContact__	open my contact's info 	 o o o o
Contacts__	ShowContactWithEmail__	show my contacts with email pakk@yahoogroups.com 	 o o o o o b-email
Contacts__	ShowContactWithEmail__	show my google contacts with email mcuilla@enron.com 	 o o o o o o b-email
Contacts__	ShowContactWithEmail__	display my contacts with email aahill@kpmg.com 	 o o o o o b-email
Contacts__	ShowContactWithEmail__	display my google contacts with email project.gem@enron.com 	 o o o o o o b-email
Contacts__	ShowContactWithEmail__	open my contacts with email john_adams@fwc.com 	 o o o o o b-email
Contacts__	ShowContactWithEmail__	open my google contacts with email kortney.brown@enron.com 	 o o o o o o b-email
Contacts__	ShowContactWithNumber__	show my contacts with phone number 666777888 	 o o o o o o b-phone_number
Contacts__	ShowContactWithNumber__	display my contacts with phone number +1 902 705 0192 	 o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts__	ShowContactWithNumber__	open my contacts with phone number +1 93 055 0145 	 o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts__	ShowContactWithName__	show my contacts with name christie patrick 	 o o o o o b-name i-name
Contacts__	ShowContactWithName__	display my contacts with name shanna funkhouser 	 o o o o o b-name i-name
Contacts__	ShowContactWithName__	open my contacts with name barbara taylor 	 o o o o o b-name i-name
Contacts__	ShowContactWithNumberAndWithEmail__	show my contacts with phone number 801 151 0129 and email lucyheartfilia@gmail.com 	 o o o o o o b-phone_number i-phone_number i-phone_number o o b-email
Contacts__	ShowContactWithNumberAndWithEmail__	display my contacts with phone number +1 203 655 0158 and email scottt@gedaz.com 	 o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-email
Contacts__	ShowContactWithNumberAndWithEmail__	open my contacts with phone number +1 702 145 0101 and email gomez@haas.berkeley.edu 	 o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-email
Contacts__	ShowContactWithNameAndWithNumberAndWithType__	create a new contact and name it mona l petrochko with number 202 199 0126 	 o o o o o o o b-name i-name i-name o o b-phone_number i-phone_number i-phone_number
Contacts__	ShowContactWithNameAndWithNumberAndWithType__	create a new contact and name it donna fulton with number +1 339 123 0126 as home 	 o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts__	ShowContactWithNameAndWithNumberAndWithType__	create a new contact and name it diane goode with a number 122 050 0101 	 o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number
Contacts__	ShowContactWithNameAndWithNumberAndWithType__	create a new contact and name it marchris robinson with a number +1 195 955 0129 as work 	 o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts__	ShowContactWithNameAndWithNumberAndWithType__	create a new contact and name it chester with the number 122 783 0158 	 o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts__	ShowContactWithNameAndWithNumberAndWithType__	create a new contact and name it carlos gustavo azevedo with the number 111222333 as private 	 o o o o o o o b-name i-name i-name o o o b-phone_number o b-phone_type
