Spotify__	OpenSpotify__	open spotify 	 o o
Spotify__	OpenSpotify__	open spotify and play some music 	 o o o o o o
Spotify__	OpenSpotify__	open spotify to play some music 	 o o o o o o
Spotify__	OpenSpotify__	launch spotify 	 o o
Spotify__	OpenSpotify__	launch spotify and play some music 	 o o o o o o
Spotify__	OpenSpotify__	launch spotify to play some music 	 o o o o o o
Spotify__	OpenSpotify__	run spotify 	 o o
Spotify__	OpenSpotify__	run spotify and play some music 	 o o o o o o
Spotify__	OpenSpotify__	run spotify to play some music 	 o o o o o o
Spotify__	OpenSpotify__	use spotify 	 o o
Spotify__	OpenSpotify__	use spotify and play some music 	 o o o o o o
Spotify__	OpenSpotify__	use spotify to play some music 	 o o o o o o
Spotify__	OpenSpotify__	play some music on spotify 	 o o o o o
Spotify__	PlaySong__	play SPOTIFY.SLOT.SONG 	 o o
Spotify__	PlaySong__	play SPOTIFY.SLOT.SONG on spotify 	 o o o o
Spotify__	PlaySong__	play the song SPOTIFY.SLOT.SONG 	 o o o o
Spotify__	PlaySong__	play the song SPOTIFY.SLOT.SONG on spotify 	 o o o o o o
Spotify__	PlaySong__	play a song SPOTIFY.SLOT.SONG 	 o o o o
Spotify__	PlaySong__	play a song SPOTIFY.SLOT.SONG on spotify 	 o o o o o o
Spotify__	PlaySong__	on spotify play SPOTIFY.SLOT.SONG 	 o o o o
Spotify__	PlaySong__	i want to listen to SPOTIFY.SLOT.SONG 	 o o o o o o
Spotify__	PlaySong__	i want to listen to SPOTIFY.SLOT.SONG on spotify 	 o o o o o o o o
Spotify__	PlaySongByArtist__	play SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST 	 o o o o
Spotify__	PlaySongByArtist__	play SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o
Spotify__	PlaySongByArtist__	play the song SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST 	 o o o o o o
Spotify__	PlaySongByArtist__	play the song SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o o o
Spotify__	PlaySongByArtist__	play a song SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST 	 o o o o o o
Spotify__	PlaySongByArtist__	play a song SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o o o
Spotify__	PlaySongByArtist__	on spotify play SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST 	 o o o o o o
Spotify__	PlaySongByArtist__	i want to listen to SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST 	 o o o o o o o o
Spotify__	PlaySongByArtist__	i want to listen to SPOTIFY.SLOT.SONG by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST 	 o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play the SPOTIFY.SLOT.ALBUM_TYPE_A SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST 	 o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play the SPOTIFY.SLOT.ALBUM_TYPE_A SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play the SPOTIFY.SLOT.ALBUM_TYPE_AN SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST 	 o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play the SPOTIFY.SLOT.ALBUM_TYPE_AN SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play a SPOTIFY.SLOT.ALBUM_TYPE_A SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST 	 o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play a SPOTIFY.SLOT.ALBUM_TYPE_A SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST on spotify 	 o o o o o o o o
Spotify__	PlayAlbumOfTypeByArtist__	play an SPOTIFY.SLOT.ALBUM_TYPE_AN SPOTIFY.SLOT.ALBUM by SPOTIFY.SLOT.ARTIST 	 o o o o o o
